gene	D0h.rep1	D0h.rep2	D1h.rep1	D1h.rep2	D2h.rep1	D2h.rep2	D4h.rep1	D4h.rep2	R1h.rep1	R1h.rep2	R2h.rep1	R2h.rep2	R4h.rep1	R4h.rep2
AT2G20410	9.366568354	7.544085776	5.75123896	5.730819294	10.57852373	8.795846633	12.55105536	10.29940764	18.11650615	16.28775395	18.64513915	13.35553018	12.69760363	11.93433805
AT5G64480	35.1467752	28.44930928	13.27798105	14.11862132	17.13994566	15.53726382	16.31357912	14.84637686	14.9365288	18.20614415	23.94941986	28.05831233	22.23888369	25.39784356
AT1G14140	18.05031685	20.10564635	20.94765614	27.24369907	9.518282367	18.72291477	11.42121156	13.38204804	12.77321713	13.29266136	22.39208442	12.63728182	19.95645896	16.06741325
AT3G20680	26.31986315	33.00467458	16.67486069	15.71567615	14.64575659	16.57885661	9.634752654	9.92267048	4.660883084	5.563359962	23.98873346	19.17032694	25.10124339	31.02920367
AT3G47540	10.74364243	13.26847487	19.06943141	17.3003481	15.19308512	17.37657832	16.04841103	16.36534919	16.73746063	13.50904455	7.453771946	14.88165634	16.13703428	10.57632006
AT3G60200	9.275713944	9.11086487	8.125358544	8.293851754	12.72187399	7.102180243	20.84818074	15.70020328	14.98805388	11.90865466	14.6695552	17.04430782	6.949500811	8.254178321
AT1G74940	20.10989916	20.62116063	7.82358199	4.667817577	7.237715558	9.018146099	4.581938524	5.175131175	13.79495242	11.98548469	23.37557802	30.1744671	19.70768832	15.29448726
AT5G20580	10.98098721	16.39715242	12.520471	13.78732802	12.09443463	13.10291107	5.648032086	6.229144799	11.86592227	6.59039227	12.54327954	17.65948722	19.94731291	16.12929867
AT5G62770	5.265681157	5.558076382	17.3157607	16.94448557	12.15645737	9.161812514	16.1917809	16.59253434	25.24717603	23.56212386	13.9393519	17.70914996	11.74881419	7.700944457
AT1G55170	12.23273315	14.17636244	12.1847682	9.615168119	14.9808863	14.47269501	19.0786926	23.92152754	25.61307713	26.28891689	16.08186844	16.76176897	15.85253917	14.17293029
AT2G18400	49.8018837	40.80496784	43.58849738	28.92246558	25.66993417	31.02620023	20.7195588	18.05212256	27.48526162	15.89055318	29.79058279	24.57072285	34.85558338	30.91559882
AT3G07030	16.18889782	12.82695738	7.666352145	8.69960979	7.110290989	4.605677254	8.522199056	11.17914698	7.013104453	7.592665885	10.60225638	12.69300717	12.37603087	14.71110206
AT3G17910	20.7710714	16.38682655	11.24335519	8.908070006	11.15136957	9.362617419	7.395602166	10.96306216	9.459435189	8.848484571	11.55069836	15.98015236	15.55241445	15.28269987
AT2G29290	13.46101407	17.53323445	12.29578054	16.255923	9.675352201	10.59943735	7.940442632	10.34826942	5.222524593	4.054010096	8.982339016	10.99479681	11.30320699	13.68389857
AT3G63220	7.018980752	6.438199475	5.524092467	6.737058258	9.432327043	23.0444775	11.37108452	16.00062272	10.7731854	15.3708959	9.818469518	8.641210224	9.281334331	10.01556813
AT1G22630	42.23905468	37.1816253	60.97198245	47.26680411	14.59290144	8.518987794	4.721302499	11.18554959	10.96872468	5.220176616	10.47379261	17.34128428	49.66904803	54.30727139
AT4G29820	14.1590154	9.044062885	13.33418156	12.65413219	19.26549677	14.46601976	19.64214756	27.62329484	18.12617766	9.87164794	20.17908305	18.17195138	17.58289355	14.8320431
AT2G36400	17.80473149	17.40542076	8.49994606	14.47782245	5.985087967	7.299543203	5.613186608	6.977543529	7.954559482	10.47237224	10.41429282	9.689910626	11.80479792	9.496286833
AT2G38940	18.03179206	15.39198825	4.199752521	6.697279115	5.050832018	6.702926864	5.894188353	6.727228899	3.487256541	4.879033599	11.505366	15.72309619	20.77897266	17.80609067
AT3G21370	8.967893797	0.275266104	11.30305953	13.25455335	46.05424405	21.70186389	20.88193779	3.254139279	7.386843562	1.031274561	3.949652235	0.787524913	3.122555223	1.087535221
AT5G47660	8.78869933	9.093315441	11.63556553	8.960576693	9.624354328	10.72105684	12.34849251	20.46976941	13.16746142	9.816828293	13.5226943	12.33722702	14.17184888	13.41168727
AT1G11800	13.90999175	12.22787773	7.647042209	6.075956365	7.381363168	10.26906827	10.21324481	10.89529758	17.61372948	13.68014636	15.7032475	16.55962688	9.907873269	9.612806879
AT4G35020	18.9041603	18.81389724	17.46781093	19.05327878	13.74564263	14.77883981	7.43931046	10.46809561	5.788964968	6.188374839	11.01178688	8.963524729	16.72324912	17.75066148
AT3G59520	15.18161364	13.62946234	11.00272706	9.925896593	12.63831973	10.61206117	13.76320601	11.71422251	17.92291993	16.7139376	13.18717013	19.87712394	12.05288944	13.96862607
AT3G50340	11.83303066	5.399313458	10.2755583	9.131701377	7.955682277	6.464291259	5.856723971	6.56620013	14.3250413	25.42632657	12.33608265	14.18252795	10.58418219	8.813434703
AT5G05990	55.10108016	40.09432589	9.34165562	6.607163673	7.362401388	8.193051678	9.767476361	5.044939196	5.248801446	5.355149736	29.14473688	35.16969224	33.516408	39.81986272
AT5G23200	16.96985581	14.98851785	9.423584676	8.65552469	9.043430375	9.584514164	8.168409755	9.633728698	8.487963329	8.329121889	14.57265665	18.00421762	22.16937628	14.80434824
AT5G62575	39.84020833	22.93714734	29.81892482	25.49662953	19.11140506	25.33700459	22.65588495	30.81343624	18.78179689	19.91321871	27.89096356	21.57947553	32.32709744	35.97388602
AT3G29375	23.0403302	23.18441523	11.05590741	8.403110214	11.50363841	5.796913202	10.09026836	6.561575647	5.946835173	6.099689461	11.48254787	15.18156802	17.97650024	18.97574202
AT5G16060	40.27396192	35.18230035	35.0787737	37.46877329	23.48049582	39.94025202	23.79369149	20.69243382	23.56729287	23.72334568	30.22321307	38.29975811	40.37329042	49.79104775
AT3G14410	16.70601365	19.44499036	16.20369758	18.69414977	14.72883035	14.76849428	8.874931412	13.00943646	7.84178638	6.859854133	13.27087838	14.53694783	18.30896931	24.14042623
AT5G51130	8.613035203	8.686569495	6.527367223	6.04949158	9.818118497	9.178231532	11.75846874	14.8150814	27.90662568	28.132596	23.83482317	20.8499965	9.282606817	13.65312765
AT2G40170	4.618932383	1.170798497	11.66014624	10.49092001	43.16667964	33.70465402	75.83315273	50.33068751	60.27373661	34.51028881	27.2274967	20.00459117	9.54591153	13.44329475
AT3G51390	14.72993981	17.31499184	12.57168645	16.7344888	11.11267569	16.36461793	13.85148378	19.59348332	10.46515069	15.55573524	14.70026382	17.19018111	14.8197719	17.71853275
AT4G03205	13.16441439	14.68854304	13.65966291	12.19611798	10.06495349	15.30461549	10.94217334	8.075799899	9.274056858	10.49858791	5.516873896	7.691954849	9.918062244	10.53094654
AT1G07950	20.41574195	18.49383749	16.21071508	12.81058719	14.06537953	12.83705491	29.62515612	21.6665906	19.63669247	20.0229446	32.4245819	23.75485862	25.51223206	21.98363671
AT1G45231	16.73124531	13.10379818	9.657023635	8.325218158	6.090722474	10.13696175	10.32863772	7.92882908	7.971730242	7.279211056	10.76523961	9.151458567	10.74922787	16.15174226
AT1G43790	39.86976117	28.39522792	30.43390954	28.27517084	24.10763328	37.17232839	18.68689787	30.3719666	21.19157744	25.06064586	9.081968699	24.59800037	21.11772532	18.34309406
AT3G43700	6.589721336	7.95362852	6.622653033	7.321742803	13.66537966	10.50138778	10.02208351	14.07444883	16.09983896	17.16557249	16.74152965	7.381571357	7.933500925	7.422470342
AT3G22550	13.35212712	19.14822058	10.83265199	6.581622784	13.59431792	17.68944042	4.016096719	7.762696763	4.196551213	2.372127178	7.30199785	5.282532702	23.50998688	29.04087398
AT1G78460	35.12882798	32.74664243	46.2951498	43.30310783	9.039119874	7.734919168	1.468249564	1.754257161	4.633061378	4.538116968	8.550102704	20.96829917	16.04767156	9.127831362
AT2G34050	30.49891504	24.7292038	9.583809051	11.14670005	6.817685324	10.79022785	8.106283122	10.87006058	12.66473479	13.12366623	23.7133352	24.61387183	24.58008656	31.16027684
AT1G14700	18.49726375	18.19652287	11.35799089	10.352138	14.41506945	8.543560553	7.406351662	5.716357309	5.060465381	2.837955161	5.548642823	8.098144066	18.20705207	18.96835939
AT4G22830	28.19226446	27.7949407	21.92898489	23.58534283	17.36921648	18.46339677	15.15938773	14.35056204	17.49134516	21.2562453	13.99838876	19.56134716	19.41208986	14.03402119
AT5G49100	12.41031522	11.72616507	15.97768724	12.29520545	14.67821615	5.124473938	8.370618441	6.813985741	5.844253711	4.747743918	11.97068117	7.484022985	15.15796916	13.41366617
AT5G60030	32.53526142	19.18331619	8.915171211	12.89960852	7.499453856	10.46909012	15.14944715	13.43490634	6.946543496	18.73378309	31.06502187	23.36150262	18.4780371	22.80896345
AT2G36330	12.33860636	15.7434295	20.39596813	11.13523074	8.117292581	10.13085038	10.30972916	13.61106333	17.68319015	11.16436374	17.48511361	20.8524533	18.12421587	18.78314899
AT1G49975	31.72164773	30.64429535	25.28611604	24.03634077	12.12463705	13.72690329	8.07006496	8.854378159	6.819403761	4.904701796	12.02188892	7.437522041	20.87672949	18.68484457
AT3G55290	5.269343517	6.016193789	14.58591438	9.535046203	24.1790905	31.31343666	18.23403231	26.62328558	23.98941019	17.64550655	14.25452981	17.39020168	20.15608086	16.51601662
AT2G25100	22.54764195	26.36343469	8.831353362	16.43332924	15.75837066	12.89825878	8.436959007	6.709291822	9.574222629	6.856498136	13.44014646	20.12713244	24.53474373	28.95074529
AT2G33180	34.23881838	35.75285294	22.89471038	25.92983112	11.08265511	11.32923324	12.54768444	6.97003422	11.51480176	7.484221638	12.90470642	8.646401546	20.77799123	26.18233742
AT1G08710	14.15676889	11.80891588	9.80679918	11.77961529	11.23657219	10.81054386	16.44371357	13.23558572	14.74705187	14.86015312	14.571745	14.51199754	16.84378346	13.18218172
AT1G76260	13.80633015	10.97623591	9.374410373	11.30778808	9.204486091	7.754138195	17.13051564	12.36704141	15.90202582	8.115171924	16.87725918	21.1601452	13.45531709	17.34618677
AT3G16350	14.16730405	8.740770459	6.90160153	10.02091353	11.84025887	7.387148449	8.230043169	13.25502839	10.96756742	10.2223528	10.98717723	11.87561741	10.59459945	7.468129267
AT4G29830	20.18815517	21.10735319	13.44138201	7.90767744	8.587307957	11.12518607	9.038695969	19.1619915	14.25119896	13.35530461	18.59781143	24.37506687	19.87513729	24.67556146
AT1G50575	26.95856908	30.88620166	12.85849298	23.09667924	7.538423272	6.777266011	7.866274739	7.124903024	6.395369864	7.39112282	12.9457162	13.22321624	24.404699	20.64594251
AT3G13550	14.47052921	9.30009797	15.91629005	12.96899284	15.57092722	16.85895558	27.12331284	22.74781541	20.19260216	21.17231878	13.17567064	17.1059533	16.25600689	16.63847391
AT5G64650	33.72650336	30.61825807	13.93255419	14.52929667	14.33414474	8.89804313	17.21305017	12.10577761	15.17120555	19.8593308	20.42101164	23.22046246	28.7502672	23.36425157
AT1G18490	14.33351939	13.51563111	10.0090201	12.18799323	8.081044339	13.21702985	12.25569883	12.52476469	12.18547721	10.06649044	12.82054826	12.73009392	11.94840935	10.13577659
AT2G05320	14.12731527	13.13727145	15.4319298	6.711182001	6.111558077	5.607148243	6.760850676	6.250483108	8.772756116	9.22843407	13.2788647	12.00637982	14.59214664	14.27343369
AT3G59800	15.08882753	17.32742684	10.29602742	13.61023391	14.21748539	18.82741	18.25605331	14.76993516	14.34232547	11.63032216	23.52960532	25.76978433	16.13042175	21.1108016
AT5G57700	16.67206275	19.12013802	18.66773445	15.29686838	10.10138749	13.42216022	4.055461619	5.509870627	3.400171421	5.449896622	9.387843571	9.011532929	14.25436629	17.81285579
AT1G67170	16.45062952	13.03891044	5.620576024	6.908701654	6.081827399	13.31012283	7.477554235	9.721957845	8.95219254	12.44274619	15.85496969	17.02237094	18.04648345	19.84181933
AT5G02280	31.72909679	22.95544406	26.18342625	18.52014883	37.58918025	36.26262026	25.04853748	25.05588783	17.97306951	25.64594539	33.63154349	52.70181848	45.66063846	33.06534846
AT3G25190	13.47560253	14.27018384	44.10910003	78.06258394	11.97618497	23.08435096	9.749018612	13.33590346	10.26156893	9.001610648	5.909795508	4.382866815	4.301097656	4.391870645
AT2G29530	52.39900171	47.35643054	16.33146316	22.28248826	16.87420905	28.50654273	19.47499377	25.16079799	12.62764183	21.6446682	33.14329758	35.73881122	48.79714514	37.60011584
AT1G14240	13.54635974	14.91516212	21.3072138	11.75006617	13.18737667	21.90741447	8.783182527	6.630888693	4.949166381	3.783605146	3.000994005	4.604855448	7.556933417	7.047992385
AT2G35470	24.76358978	26.56735261	16.06230602	24.00530553	16.82644227	13.63248827	7.08436668	5.184725316	8.154078006	8.109854684	20.51816567	18.45041331	26.89626506	20.74450275
AT1G11630	14.88237559	11.20191553	10.29797962	7.880868364	9.692502517	9.391928132	11.11062695	10.3355037	19.38435179	13.83546385	14.48191482	10.85882774	8.90201827	8.328601359
AT2G31305	16.64152924	17.07549609	15.65287051	15.44026129	23.22598003	10.72261991	32.63845573	40.97646434	46.84792628	35.54040668	41.97036317	42.29534769	27.17877256	27.38871596
AT2G40760	20.14678641	20.54499277	14.63848318	14.9860395	7.351393013	5.832299159	5.757303353	12.36066899	7.252187559	7.985992246	9.885581408	14.3907513	12.68948922	14.87705253
AT5G06270	34.69040126	23.98029625	8.234940656	10.99702506	4.178241398	6.858083421	8.645383097	7.341171435	3.744030748	4.675545621	9.2637788	18.49538375	13.24885511	11.68406967
AT2G46535	40.07873913	35.28181538	34.4664651	34.06520821	15.29042547	24.75748213	7.614441224	8.588733894	4.688536123	7.305758925	24.25820592	19.94709169	33.57623987	17.8919095
AT1G06240	13.15678853	17.95746934	15.64367014	14.39449254	10.42017293	11.05495637	9.796119987	10.16646191	9.143073487	7.914942718	11.46379869	10.77120197	16.85419612	16.15317454
AT1G45233	11.6330047	9.878612319	16.91169671	8.82322548	13.22436838	5.722553988	12.75472985	12.56301145	13.00930876	11.82864338	15.13528493	18.24837415	12.70021273	13.92031488
AT1G49850	14.15162262	12.70440922	13.053257	12.59834033	13.44969751	10.13647342	16.49427395	17.16731562	14.97123717	9.469914209	22.12731063	16.74802982	14.76481413	11.14584767
AT5G50970	8.150919843	11.28001685	8.801665718	7.562303226	10.2696849	7.813255907	21.03188913	15.0055754	13.89436987	9.276624327	8.731533268	8.949773983	9.310758527	12.98925944
AT1G28310	10.89187725	10.24717217	9.519024111	10.41856883	16.27056934	12.8846744	16.15554957	15.06457505	14.14202164	11.64644575	16.06515366	11.30193245	8.590178066	12.03093321
AT2G40100	13.44684735	14.26304246	12.22011076	14.06650695	9.943817952	16.19372507	12.1790186	15.34816589	9.052135513	6.895999261	13.05185493	16.19284651	28.61709726	21.2754335
AT3G05410	36.85774053	33.65686097	17.92987144	17.70559404	11.43297724	11.33971266	8.640726849	14.95544845	5.427832685	6.941838618	13.22219814	10.60754277	23.33195768	25.40129562
AT1G08630	0.639780711	0.100545672	5.545929801	4.423915201	21.99104685	20.03053714	17.19491162	25.05578566	12.20266791	10.52518261	6.327000243	6.126028718	10.07500785	9.881367847
AT3G50960	14.5303658	9.579260431	11.62308283	7.605842261	16.1242675	11.41545854	18.52758374	8.709080741	27.40842291	32.30591646	34.65023617	24.70936753	15.91556935	25.99538734
AT1G10230	30.9240756	27.17136135	69.45317874	41.71795906	40.12508757	44.32050812	53.43858968	41.84331921	32.11031473	37.48604815	55.60332289	53.48602114	35.7090702	21.81910286
AT1G78810	9.5267613	8.097278156	9.070676296	8.032637039	7.997759768	9.77376564	10.81662817	7.924201755	10.39295683	12.76316881	12.78033672	13.9211783	11.05082623	12.92357121
AT4G23750	20.09716262	16.65217329	9.022849544	11.28541993	7.810271175	13.24411673	9.631248471	8.07404573	11.53437326	7.291013056	8.783333808	6.689863645	6.046417241	7.897008107
AT3G50070	20.42688651	21.89450143	20.10529091	27.07814276	12.99561055	16.08808547	5.779740433	8.558228005	5.321966687	4.195752544	9.794463923	9.776473277	16.26701545	14.68217894
AT5G14480	6.478576046	8.058502314	7.561496974	9.176693012	9.816923497	12.87775862	15.92183457	16.42516503	18.53886051	18.61669431	8.920401004	8.038347644	6.199326145	6.806731518
AT1G17330	22.20851699	22.09111901	19.26048447	10.60135074	17.6363419	9.598806861	11.34879637	5.463528578	30.31629714	21.18486986	21.63588489	14.34845829	17.9996135	19.62857977
AT1G47250	14.43965927	12.94787667	10.49347903	5.769377244	13.34338535	14.44263088	21.2290252	18.88163676	19.56525745	19.33591987	24.39326824	23.64852499	17.63499033	17.8369843
AT4G30610	24.07776738	25.5071729	6.450338512	9.151445596	4.436257781	2.536723941	1.357397585	2.328755371	2.249797316	2.728775157	21.00358493	14.46510213	27.5067394	27.45630268
AT3G11650	10.02451037	6.908328736	21.94819248	22.14044017	16.40811294	12.62165675	14.7403626	8.853858225	18.31228857	29.6617037	16.84896733	13.29409048	9.53308815	7.764608096
AT1G03495	17.21197364	16.78560955	11.2226173	13.2217356	6.491062306	13.39007279	7.160961995	7.660372837	9.429204463	16.19513496	16.50447253	17.36076261	42.51625496	34.0313146
AT1G22790	15.25630036	15.77802941	18.17354968	15.28683915	15.06217693	18.31586954	11.82090044	12.78149513	11.30328799	5.766154456	21.98156685	19.11300117	15.51479978	13.86128695
AT3G23805	38.2465814	30.58438571	25.03949846	10.78373225	13.36662922	11.25156876	5.145225705	9.767764176	16.88368411	9.66518412	33.47082257	31.61274704	35.56703263	36.13630585
AT3G56710	23.98958592	12.59160648	25.7685283	28.54003482	9.571121805	20.70371154	5.004822598	2.967611292	16.05515736	12.33307212	4.611225651	8.309644423	4.872582679	2.909213714
AT5G63080	12.74627645	11.32892376	12.97897392	10.91499423	10.40473274	16.23395383	14.2070411	14.70028098	6.777477853	6.525389877	11.97544143	18.58618662	14.72541345	13.8599953
AT4G26240	8.245779911	12.10794719	12.43451811	15.81389912	13.49668792	14.96885808	19.7905336	30.44312984	17.45653174	26.68352278	17.30940601	14.52016043	13.61123761	18.5043949
AT1G03070	2.965629663	1.435353927	5.536844588	3.63147231	27.64749853	19.02746219	34.1236846	30.17119038	20.69090593	27.72483662	14.32215607	21.65076504	18.91622937	21.51594321
AT1G25290	17.95083066	18.43483916	16.21971099	22.50797508	13.44004178	10.60605781	15.76937979	11.25686351	8.913939258	10.77224228	7.939097779	9.063987861	12.34392225	12.96653325
AT1G71190	18.32873617	15.97116156	16.56472793	16.44545394	19.52786176	20.42919853	16.16167478	19.29719185	23.59925373	23.74254646	19.47796651	17.87457891	14.38307746	13.81472095
AT3G23710	26.06551085	24.73276043	11.44742587	11.55849782	7.835152162	3.594583378	8.520020677	7.008532853	5.671355251	4.82606237	11.66948658	15.0486576	18.20491685	18.06717742
